stream_id,panel_name,name,country,language,genre,tvg_id,id_via,id_score,tvg_logo,logo_via,guide_sites,unresolved_reason,note
"295","BeinSport-Sd3","beIN Sports 3","QA","","Sports","beINSports3.qa","exact","1","https://i.imgur.com/UYSMao3.png","id","bein.com beinsports.com canalplus.com chaines-tv.orange.fr content.astro.com.my epg.iptvx.one mncvision.id playtv.unifi.com.my programme-tv.net singtel.com starhubtvplus.com tivie.id tv-programme.telecablesat.fr tv.sfr.fr tvcesoir.fr tvtv.us vidio.com visionplus.id","",""
"296","BeinSport-Sd4","beIN Sports 4","QA","","Sports","beINSports4.qa","exact","1","https://i.imgur.com/vwAgJNi.png","id","bein.com beinsports.com epg.iptvx.one mncvision.id playtv.unifi.com.my starhubtvplus.com tvtv.us visionplus.id","",""
"297","BeinSport-Sd5","beIN Sports 5","QA","","Sports","beINSports5.qa","exact","1","https://i.imgur.com/2Rha5aY.png","id","bein.com beinsports.com epg.iptvx.one mncvision.id starhubtvplus.com tvtv.us visionplus.id","",""
"298","BeinSport-Sd6","beIN Sports 6","QA","","Sports","beINSports6.qa","exact","1","https://i.imgur.com/0wBdLYb.png","id","bein.com beinsports.com epg.iptvx.one nowplayer.now.com tvtv.us","",""
"299","BeinSport-Sd7","beIN Sports 7","QA","","Sports","beINSports7.qa","exact","1","https://i.imgur.com/iODFwZi.png","id","bein.com beinsports.com epg.iptvx.one tvtv.us","",""
"300","BeinSport-Sd8","beIN Sports 8","QA","","Sports","beINSports8.qa","exact","1","https://i.imgur.com/CaFEyVn.png","id","bein.com beinsports.com tvtv.us","",""
"301","BeinSport-Sd9","Bein Sport Sd 9","QA","","Sports","","","","https://i.imgur.com/dMTBut1.png","name","","no-match","The catalog carries beIN Sports 1-8; there is no 9."
"16","beINSports-fr1","beIN Sports French 1","QA","","Sports","beINSportsFrench1.qa","curated","1","https://i.imgur.com/tXqMkzA.png","id","","",""
"17","beINSports-fr2","beIN Sports French 2","QA","","Sports","beINSportsFrench2.qa","curated","1","https://i.imgur.com/EG48QI7.png","id","","",""
"566","BEINSPORTS-FR3","beIN Sports French 3","QA","","Sports","beINSportsFrench3.qa","curated","1","https://i.imgur.com/YbzCxeF.png","id","","",""
"646","DubaiSport-3","Dubai Sports 3","AE","","Sports","DubaiSports3.ae","exact","1","https://i.imgur.com/U0A8Gex.png","id","sat.tv","",""
"647","DUBAISPORT-4","Dubai Sport 4","AE","","Sports","","","","","","","no-match","The catalog carries Dubai Sports 1-3 only."
"648","DUBAISPORT1","Dubai Sports 1","AE","","Sports","DubaiSports1.ae","exact","1","https://i.imgur.com/Poxw8lG.png","id","sat.tv sky.com","",""
"575","EN:BeinSport-11","Bein Sport 11","QA","eng","Sports","","","","","","","no-match","The panel numbers its English feeds 11-12; the catalog names them English 1-3, and the two numberings do not line up."
"577","EN:BeinSport-12","Bein Sport 12","QA","eng","Sports","","","","","","","no-match","The panel numbers its English feeds 11-12; the catalog names them English 1-3, and the two numberings do not line up."
"149","EUROSPORT-1","Eurosport 1","","","Sports","","","","https://i.imgur.com/olQJgm7.png","name","","ambiguous","Ambiguous: Eurosport 1 exists per country and none is a MENA feed."
"357","EUROSPORT-eng","Eurosport Eng","","","Sports","","","","","","","no-match","Eurosport has no English-language feed in the catalog."
"150","EUROSPORT-FR","Eurosport 1","FR","","Sports","Eurosport1.fr","curated","1","https://i.imgur.com/olQJgm7.png","id","canalplus.com epg.iptvx.one gatotv.com guida.tv guidetnt.com horizon.tv m.tv.sms.cz melita.com meo.pt mon-programme-tv.be mujtvprogram.cz musor.tv mytelly.co.uk nostv.pt novasports.gr orangetv.orange.es pickx.be programacion-tv.elpais.com programetv.ro programme-tv.net programtv.onet.pl sky.com superguidatv.it teleboy.ch teliatv.ee turksatkablo.com.tr tv-programme.telecablesat.fr tv.blue.ch tv.dir.bg tv.lv tv.magenta.at tv.nu tv.post.lu tv.sfr.fr tv24.se tv2go.t-2.net tvcesoir.fr tvgids.nl tvheute.at tvireland.ie tvmusor.hu tvplus.com.tr tvprofil.com virgintvgo.virginmedia.com web.magentatv.de webtv.delta.nl ziggogo.tv","",""
"632","FR:BEINSPORT-13","Bein Sport 13","QA","fra","Sports","","","","","","","no-match","The panel numbers four French feeds 13-16; the catalog carries French 1-3."
"633","FR:BEINSPORT-14","Bein Sport 14","QA","fra","Sports","","","","","","","no-match","The panel numbers four French feeds 13-16; the catalog carries French 1-3."
"634","FR:BEINSPORT-15","Bein Sport 15","QA","fra","Sports","","","","","","","no-match","The panel numbers four French feeds 13-16; the catalog carries French 1-3."
"635","FR:BEINSPORT-16","Bein Sport 16","QA","fra","Sports","","","","","","","no-match","The panel numbers four French feeds 13-16; the catalog carries French 1-3."
"148","Iraqia-Sport","Al Iraqia Sport","IQ","","Sports","AlIraqiaSport.iq","exact","1","https://i.imgur.com/DrrlxTO.png","id","","",""
"346","Jordan-Sport","Jordan Sport","JO","","Sports","JordanSport.jo","exact","1","https://i.imgur.com/2EmrZPQ.png","id","","",""
"40","MBCProSports1","MBC Pro Sports 1","SA","","Sports","","","","","","","no-match","MBC Pro Sports is not in the iptv-org catalog."
"39","MBCProSports2","MBC Pro Sports 2","SA","","Sports","","","","","","","no-match","MBC Pro Sports is not in the iptv-org catalog."
"625","OSN-FIGHT-HD","OSN Fight HD","AE","","Sports","","","","","","","no-match",""
"127","Sharjah-Sport","Sharjah Sports","AE","","Sports","SharjahSports.ae","exact","1","https://i.imgur.com/CsEElsJ.png","id","sat.tv","",""
"443","SkySport-1","Sky Sport 1","","","Sports","","","","https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Sky_Sport_1_DE_Logo_2020.svg/960px-Sky_Sport_1_DE_Logo_2020.svg.png","name","","ambiguous","Sky Sports 1 was renamed in 2017 and has no successor id."
"72","Al-Hadath","Al Hadath","SA","","News","AlHadath.sa","exact","1","https://i.imgur.com/De4SEWE.png","id","osn.com shahid.mbc.net","",""
"87","AL-JAZEERA","Al Jazeera","QA","","News","AlJazeera.qa","exact","1","https://dtil.tmsimg.com/assets/s159135_ld_h15_aa.png?lock=720x540","id","aljazeera.com canalplus.com chaines-tv.orange.fr content.astro.com.my cubmu.com dens.tv digiturk.com.tr dishtv.in dstv.com epgshare01.online foxtel.com.au freeview.co.uk guidatv.sky.it i.mjh.nz ipko.tv m.tv.sms.cz maxstream.tv melita.com meo.pt mncvision.id mujtvprogram.cz mytelly.co.uk mytvsuper.com nostv.pt nowplayer.now.com nzxmltv.com orangetv.orange.es pickx.be playtv.unifi.com.my programacion-tv.elpais.com programetv.ro programme-tv.net programtv.onet.pl sat.tv sky.co.nz sky.com startimestv.com tataplay.com teleboy.ch telenet.tv teliatv.ee tv-programme.telecablesat.fr tv.blue.ch tv.lv tv.magenta.at tv.mail.ru tv.nu tv.post.lu tv.sfr.fr tv24.co.uk tv24.se tvgids.nl tvhebdo.com tvireland.ie tvplus.com.tr tvprofil.com vidio.com virgintvgo.virginmedia.com visionplus.id webtv.delta.nl zap.co.ao ziggogo.tv","",""
"71","alarabiya","Alarabiya","AE","","News","Alarabiya.ae","exact","1","https://shahid.mbc.net/mediaObject/a4c125db-ede8-4970-9eed-963948c78651?height=auto&width=512&croppingPoint=&version=1&type=png","id","chaines-tv.orange.fr epgshare01.online freeview.co.uk shahid.mbc.net sky.com tv.blue.ch tv.sfr.fr","",""
"88","aljazeera_mubasher","Al Jazeera Mubasher","QA","","News","AlJazeeraMubasher.qa","exact","1","https://i.imgur.com/X80DQvF.png","id","sky.com","",""
"155","ANN-news","ANN News","SY","","News","","","","","","","country-mismatch","The catalog's ANN News is an unrelated Indian channel; the Arab News Network is not in it."
"450","Russia-Al-Yaum","RT Arabic","RU","","News","RTArabic.ru","curated","1","https://i.imgur.com/G8vGrn1.png","id","osn.com","","RT Arabic, published under its former name Rusiya Al-Yaum."
"442","Russia-Today","RT","RU","","News","RT.ru","exact","1","https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Russia-today-logo.svg/960px-Russia-today-logo.svg.png","id","cubmu.com dens.tv dstv.com magticom.ge meo.pt mujtvprogram.cz nostv.pt nowplayer.now.com osn.com programetv.ro singtel.com tv.blue.ch tv.mail.ru tv2go.t-2.net tvprofil.com visionplus.id","",""
"396","Sharqiya-News","Al Sharqiya News","IQ","","News","AlSharqiyaNews.iq","exact","1","https://i.imgur.com/PeAcXB9.png","id","sat.tv","",""
"102","Syria-ikhbaria","Alikhbaria Syria","SY","","News","AlikhbariaSyria.sy","fuzzy","1","https://alikhbariah.com/wp-content/themes/alekhbariah-custom-theme/img/logo.webp","id","","",""
"91","Animal-Planet","Animal Planet","","","Documentary","","","","https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/2018_Animal_Planet_logo.svg/960px-2018_Animal_Planet_logo.svg.png","name","","ambiguous","Animal Planet has no MENA feed in the catalog."
"124","DISCOVERY-CH","Discovery Ch","","","Documentary","","","","","","","no-match","Discovery has no MENA feed in the catalog."
"82","Nat-Geo-AD","National Geographic Abu Dhabi","AE","","Documentary","NationalGeographicAbuDhabi.ae","exact","1","https://i.imgur.com/fNA00VF.png","id","elcinema.com","",""
"626","OSN-NATGEOWILD","OSN Natgeowild","AE","","Documentary","","","","","","","no-match",""
"146","AJYAL","Ajyal TV","PS","","Kids","AjyalTV.ps","exact","1","https://i.imgur.com/i6Y7beR.jpg","id","","",""
"54","Baraem","Baraem","QA","","Kids","Baraem.qa","exact","1","https://i.imgur.com/7woV4Cz.png","id","bein.com","",""
"68","CN-ARABIA","Cartoon Network Arabic","AE","","Kids","CartoonNetworkArabic.ae","curated","1","https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Cartoon_Network_Arabic_logo.png/960px-Cartoon_Network_Arabic_logo.png","id","elcinema.com osn.com","",""
"119","Jeem","JeemTV","QA","","Kids","JeemTV.qa","exact","1","https://i.imgur.com/dvCrNQ8.png","id","bein.com","",""
"627","KIDS-MOVIE1","Kids Movie 1","","","Kids","","","","","","","no-match","Panel-local branding, not a published channel."
"639","KIDS-MOVIE2","Kids Movie 2","","","Kids","","","","","","","no-match","Panel-local branding, not a published channel."
"640","KIDS-MOVIE3","Kids Movie 3","","","Kids","","","","","","","no-match","Panel-local branding, not a published channel."
"641","KIDS-MOVIE4","Kids Movie 4","","","Kids","","","","","","","no-match","Panel-local branding, not a published channel."
"421","MAJD-KIDS","Al-Majd Kids","SA","","Kids","AlMajdKids.sa","exact","1","https://i.imgur.com/sEC3Zp9.png","id","","",""
"404","OSN-Disney","OSN Disney","AE","","Kids","","","","","","","no-match",""
"624","OSN-movie-kids","OSN Movie Kids","AE","","Kids","","","","","","","no-match",""
"80","Spacetoon","Spacetoon Arabic","AE","","Kids","SpacetoonArabic.ae","curated","1","https://upload.wikimedia.org/wikipedia/en/2/2b/Spacetoon_logo.png","id","sat.tv shahid.mbc.net","",""
"437","Toyor-AlJanah","Toyor Al-Jannah","JO","","Kids","ToyorAlJannah.jo","exact","1","https://i.imgur.com/5j8z6cc.png","id","","",""
"444","Al-Majd","Al-Majd Public Channel","SA","","Religion","AlMajdPublicChannel.sa","curated","1","https://i.imgur.com/GCJM8nE.png","id","","","The general Al-Majd channel, not one of its strands."
"147","AL-NASS","Elnas TV","EG","","Religion","ElnasTV.eg","curated","1","https://i.imgur.com/AU8YNYN.png","id","","","Al Nas, the Egyptian religious channel."
"425","Almajd-Quran","Al-Majd Holy Quran","SA","","Religion","AlMajdHolyQuran.sa","curated","1","https://i.imgur.com/JBelAQj.png","id","sat.tv tv.sfr.fr","",""
"115","IQRAA-TV","Iqraa Arabic","SA","","Religion","IqraaArabic.sa","curated","1","https://i.imgur.com/HPVsIa4.png","id","shahid.mbc.net tv.sfr.fr","",""
"107","Mecca","Makkah TV","SA","","Religion","MakkahTV.sa","curated","1","https://i.ibb.co/r2k71w5N/download.png","id","sat.tv vidio.com","",""
"629","Quran-Alfateh","Quran Alfateh","","","Religion","","","","","","","no-match","Quran Al-Fateh is not in the iptv-org catalog."
"628","Quran-TV","Quran TV","","","Religion","","","","https://i.imgur.com/lqVwrAF.png","name","","ambiguous","Ambiguous: several unrelated Quran TV channels."
"446","Saudi-Quran","Al Quran Al Kareem TV","SA","","Religion","AlQuranAlKareemTV.sa","curated","1","https://aloula.faulio.com/storage/mediagallery/da/6c/fullhd_7eaf7e165c4cad5b3a45eff65d2011e18be5d670.png","id","cubmu.com dens.tv mncvision.id osn.com shahid.mbc.net visionplus.id","",""
"393","Zaytoona","Zitouna TV","TN","","Religion","ZitounaTV.tn","curated","1","https://i.imgur.com/cZX28lw.png","id","","",""
"33","ART-AFLAM1","ART Aflam 1","SA","","Movies","ARTAflam1.sa","exact","1","https://i.imgur.com/aeY4ax8.png","id","artonline.tv tv.sfr.fr","",""
"32","ART-AFLAM2","ART Aflam 2","SA","","Movies","ARTAflam2.sa","exact","1","https://i.imgur.com/icE2WOw.png","id","artonline.tv tv.sfr.fr","",""
"76","ART-CINEMA","ART Cinema","SA","","Movies","ARTCinema.sa","exact","1","https://i.imgur.com/urnaqiu.png","id","artonline.tv tv.sfr.fr","",""
"387","Bein-Movies1","beIN Movies 1 Premiere","QA","","Movies","beINMovies1Premiere.qa","curated","1","https://i.imgur.com/SmAq8yM.png","id","bein.com elcinema.com","",""
"343","Bein-Movies2","beIN Movies 2 Action","QA","","Movies","beINMovies2Action.qa","curated","1","https://i.imgur.com/jMGd93V.png","id","bein.com elcinema.com","",""
"534","Bein-Movies3","beIN Movies 3 Drama","QA","","Movies","beINMovies3Drama.qa","curated","1","https://i.imgur.com/STmIWSa.png","id","bein.com elcinema.com","",""
"440","LCD-Aflam","LCD Aflam","","","Movies","","","","","","","no-match","Unidentified: LCD Aflam matches no catalog channel."
"95","Nile-cinema","Nile Cinema","EG","","Movies","NileCinema.eg","exact","1","https://i.imgur.com/SCpizej.png","id","sat.tv","",""
"403","OSN_Cinma_2","OSN Cinma 2","AE","","Movies","","","","","","","no-match",""
"399","OSN-BoxOffice","OSN Box Office","AE","","Movies","","","","","","","no-match",""
"109","OSN-BoxOffice1","OSN Box Office 1","AE","","Movies","","","","","","","no-match",""
"153","OSN-CINEMA1","OSN Cinema 1","AE","","Movies","","","","","","","no-match",""
"27","OSN-Movie-FESTIVAL","OSN Movie Festival","AE","","Movies","","","","","","","no-match",""
"26","OSN-MOVIES-ACTION","OSN Movies Action","AE","","Movies","OSNMoviesAction.ae","exact","1","https://i.imgur.com/uOzyKup.png","id","osn.com","",""
"18","OSN-MOVIES-ACTION+2","OSN Movies Action +2","AE","","Movies","","","","https://i.imgur.com/uOzyKup.png","name","","timeshift",""
"292","OSN-MOVIES-Comedy","OSN Movies Comedy","AE","","Movies","","","","","","","no-match",""
"19","OSN-MOVIES-DRAMA","OSN Movies Drama","AE","","Movies","","","","","","","no-match",""
"25","OSN-MOVIES-HD","OSN Movies HD","AE","","Movies","","","","","","","no-match",""
"323","OSN-MOVIES-premier","OSN Movies Premiere","AE","","Movies","OSNMoviesPremiere.ae","curated","1","https://i.imgur.com/2MomHqn.png","id","osn.com","",""
"412","OSN-MOVIES-premier2","OSN Movies Premier 2","AE","","Movies","","","","","","","no-match",""
"454","OSN-StarMovie","OSN Star Movie","AE","","Movies","","","","","","","no-match",""
"57","Rotana-Cinema","Rotana Cinema","SA","","Movies","","","","","","","no-match",""
"49","ZEE-Aflam","Zee Aflam","AE","","Movies","ZeeAflam.ae","exact","1","https://i.imgur.com/ZxknutA.png","id","zee5.com","",""
"486","MTV","MTV","","","Music","","","","https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/MTV_2021_%28brand_version%29.svg/960px-MTV_2021_%28brand_version%29.svg.png","name","","ambiguous","Ambiguous: MTV exists in a dozen countries."
"117","MTV-Libanon","MTV Lebanon","LB","","Music","MTVLebanon.lb","curated","1","https://upload.wikimedia.org/wikipedia/commons/7/75/Murr_tv.png","id","","",""
"592","-1","-1","","","Entertainment","","","","","","","unnamed","Unnamed on the panel."
"424","-2","-2","","","Entertainment","","","","","","","unnamed","Unnamed on the panel."
"423","-3","-3","","","Entertainment","","","","","","","unnamed","Unnamed on the panel."
"608","-4","-4","","","Entertainment","","","","","","","unnamed","Unnamed on the panel."
"609","-5","-5","","","Entertainment","","","","","","","unnamed","Unnamed on the panel."
"610","-6","-6","","","Entertainment","","","","","","","unnamed","Unnamed on the panel."
"611","-7","-7","","","Entertainment","","","","","","","unnamed","Unnamed on the panel."
"145","Abu_Dhabi","Abu Dhabi TV","AE","","Entertainment","AbuDhabiTV.ae","exact","1","https://i.imgur.com/8DAriPs.png","id","elcinema.com osn.com sat.tv sky.com","",""
"419","ADTV","Abu Dhabi TV","AE","","Entertainment","AbuDhabiTV.ae","exact","1","https://i.imgur.com/8DAriPs.png","id","elcinema.com osn.com sat.tv sky.com","",""
"74","AL-MANAR","Al-Manar","LB","","Entertainment","AlManar.lb","exact","1","https://i.imgur.com/sOQLV7L.png","id","elcinema.com","",""
"612","AlSharqiya","Al Sharqiya","IQ","","Entertainment","AlSharqiya.iq","exact","1","https://i.imgur.com/mJIG5IV.png","id","sat.tv","",""
"35","ART-Hekayat1","ART Hekayat","SA","","Entertainment","ARTHekayat.sa","curated","1","https://i.imgur.com/kzNnSoV.png","id","artonline.tv tv.sfr.fr","","The catalog files the first of the pair without a number."
"34","ART-Hekayat2","ART Hekayat 2","SA","","Entertainment","ARTHekayat2.sa","exact","1","https://i.imgur.com/EfzfrOL.png","id","artonline.tv tv.sfr.fr","",""
"435","Baghdad","Baghdad","IQ","","Entertainment","","","","","","","no-match","Ambiguous: Al-Baghdadia 1/2 and Hona Baghdad all answer to Baghdad."
"100","BBC-Arabia","BBC Arabic","GB","","Entertainment","BBCArabic.uk","curated","1","https://i.imgur.com/ScyTG6P.png","id","osn.com sat.tv sky.com teleboy.ch","",""
"67","Cbc-drama","CBC Drama","EG","","Entertainment","CBCDrama.eg","exact","1","https://i.imgur.com/I8YdakH.png","id","elcinema.com sat.tv","",""
"106","CBC-tv","CBC","EG","","Entertainment","CBC.eg","exact","1","https://i.imgur.com/8apNaLP.png","id","elcinema.com epg.iptvx.one sat.tv","",""
"118","Cima","Cima","EG","","Entertainment","Cima.eg","exact","1","https://i.ibb.co/p6SPr0Ym/Cima.png","id","elcinema.com sat.tv","",""
"64","DUBAI","Dubai TV","AE","","Entertainment","DubaiTV.ae","exact","1","https://i.imgur.com/UMmbyHv.png","id","chaines-tv.orange.fr elcinema.com osn.com sky.com tv.blue.ch tv.magenta.at tv.sfr.fr","",""
"63","Dubai-One","Dubai One","AE","","Entertainment","DubaiOne.ae","exact","1","https://www.dmi.gov.ae/content/dam/corporate/dev/2023/elogos-ar/dubaione-logo.png","id","elcinema.com melita.com","",""
"483","Fatafeat","Fatafeat","AE","","Entertainment","Fatafeat.ae","exact","1","https://i.imgur.com/jCsUXTk.png","id","bein.com osn.com","",""
"120","Future","Future","LB","","Entertainment","","","","","","","no-match","Future TV Lebanon closed in 2019."
"111","Iraqiya","Al Iraqia","IQ","","Entertainment","AlIraqia.iq","curated","1","https://i.imgur.com/8qQouTW.jpg","id","elcinema.com","",""
"83","Jordan-tv","Jordan TV","JO","","Entertainment","JordanTV.jo","exact","1","https://www.jrtv.gov.jo/static/media/jrtv-logo-3.c1d0dd22.png","id","elcinema.com sat.tv sky.com tv.sfr.fr","",""
"422","KANAL7-HD","Kanal 7","TR","","Entertainment","Kanal7.tr","exact","1","https://i.imgur.com/0gq9xOm.png","id","digiturk.com.tr dsmart.com.tr ipko.tv turksatkablo.com.tr tvplus.com.tr web.magentatv.de","",""
"61","LBC","LBC International","LB","","Entertainment","LBCInternational.lb","curated","1","https://i.imgur.com/h26xtUv.png","id","elcinema.com","","The catalog's bare ""LBC"" is the Saudi-owned pan-Arab channel; a Lebanese line listing it beside MTV Lebanon and OTV means LBCI."
"48","MBC-1","MBC 1","AE","","Entertainment","MBC1.ae","exact","1","https://i.imgur.com/CiA3plN.png","id","elcinema.com osn.com sat.tv shahid.mbc.net","",""
"47","MBC-2","MBC 2","AE","","Entertainment","MBC2.ae","exact","1","https://i.imgur.com/n9mSHuP.png","id","elcinema.com sat.tv shahid.mbc.net","",""
"46","MBC-3","MBC 3","AE","","Entertainment","MBC3.ae","exact","1","https://i.imgur.com/PVt8OPN.png","id","elcinema.com osn.com shahid.mbc.net","",""
"45","MBC-4","MBC 4","AE","","Entertainment","MBC4.ae","exact","1","https://i.imgur.com/BcXASJp.png","id","elcinema.com sat.tv shahid.mbc.net","",""
"241","MBC-ACTION","MBC Action","AE","","Entertainment","MBCAction.ae","exact","1","https://i.imgur.com/OWZAghw.png","id","elcinema.com sat.tv shahid.mbc.net","",""
"44","MBC-DRAMA","MBC Drama","AE","","Entertainment","MBCDrama.ae","exact","1","https://i.imgur.com/g5PWnqp.png","id","elcinema.com osn.com sat.tv shahid.mbc.net","",""
"43","MBC-MAX","MBC Max","SA","","Entertainment","MBCMax.sa","exact","1","https://i.imgur.com/A02CptP.png","id","","",""
"140","NBN","NBN","LB","","Entertainment","NBN.lb","exact","1","https://i.imgur.com/EefFcIk.png","id","tv.sfr.fr","",""
"94","Nile-Comedy","Nile Comedy","EG","","Entertainment","NileComedy.eg","exact","1","https://i.imgur.com/rcl3br8.png","id","sat.tv","",""
"410","NILE-DRAMA","Nile Drama","EG","","Entertainment","NileDrama.eg","exact","1","https://i.imgur.com/FasJFMM.png","id","elcinema.com sat.tv","",""
"488","Oman","Oman TV","OM","","Entertainment","OmanTV.om","exact","1","https://i.imgur.com/rBftT9x.png","id","ayn.om elcinema.com osn.com sat.tv tv.blue.ch","",""
"42","OOD","Ood","","","Entertainment","","","","","","","no-match","Unidentified: OOD matches no catalog channel."
"151","OSN_Starworld","OSN Starworld","AE","","Entertainment","","","","","","","no-match",""
"384","OSN-AlYoum","OSN Al Youm","AE","","Entertainment","","","","","","","no-match",""
"21","OSN-MBC+DRAMA","MBC Drama","AE","","Entertainment","MBCDrama.ae","curated","1","https://i.imgur.com/g5PWnqp.png","id","elcinema.com osn.com sat.tv shahid.mbc.net","","MBC Drama as OSN carries it; same schedule."
"383","osn-yahala-hd","OSN Yahala","AE","","Entertainment","OSNYahala.ae","exact","1","https://i.imgur.com/FHyYEDC.png","id","osn.com tvtv.us","",""
"24","OSN-Yahala-Shabab","OSN Yahala Shabab","AE","","Entertainment","","","","","","","no-match",""
"92","OTV-Lebanon","OTV","LB","","Entertainment","OTV.lb","curated","1","https://i.imgur.com/toxFMeY.png","id","tv.sfr.fr","",""
"141","Palestine","Palestine TV","PS","","Entertainment","PalestineTV.ps","exact","1","https://www.shams-pal.org/eng/wp-content/uploads/2021/06/1_1532424687_5903.jpg","id","","",""
"459","PalestineToday","Palestine Today","PS","","Entertainment","PalestineToday.ps","exact","1","https://i.imgur.com/BS8XXug.png","id","sat.tv","",""
"439","Qatar","Qatar Television","QA","","Entertainment","QatarTelevision.qa","exact","1","https://i.imgur.com/N5RB4sp.png","id","elcinema.com sat.tv","",""
"58","Rotana","Rotana","SA","","Entertainment","","","","","","","no-match",""
"56","Rotana-Classic","Rotana Classic","SA","","Entertainment","RotanaClassic.sa","exact","1","https://i.imgur.com/pMMUvkt.png","id","chaines-tv.orange.fr elcinema.com rotana.net sat.tv tv.sfr.fr tvtv.us","",""
"81","ROYA","Roya TV","JO","","Entertainment","RoyaTV.jo","exact","1","https://i.imgur.com/WX80rty.png","id","elcinema.com osn.com roya-tv.com sat.tv","",""
"445","Sama-Jordan","Sama Jordan","JO","","Entertainment","","","","","","","no-match","Sama Jordan is not in the iptv-org catalog."
"126","Sharjah","Sharjah TV","AE","","Entertainment","SharjahTV.ae","exact","1","https://maraya.faulio.com/storage/mediagallery/bd/e5/fullhd_e2d4b08eb269edbf134b01459cc79b9802f63b8b.png","id","elcinema.com sat.tv","",""
"441","Sky-Atlantic","Sky Atlantic","GB","","Entertainment","SkyAtlantic.uk","exact","1","https://d2n0069hmnqmmx.cloudfront.net/epgdata/1.0/newchanlogos/512/512/skychb1412.png","id","entertainment.ie m.tv.sms.cz mytelly.co.uk player.ee.co.uk sky.com tvireland.ie","","Sky Atlantic exists per country; none is a MENA feed."
"99","Syria","Syria TV","SY","","Entertainment","SyriaTV.sy","exact","1","https://i.imgur.com/FjuVuXF.jpeg","id","tv.sfr.fr","",""
"101","Syria-Aloula","Syria Aloula","SY","","Entertainment","","","","","","","no-match",""
"65","Syria-Education","Syrian Educational TV","SY","","Entertainment","SyrianEducationalTV.sy","curated","1","https://i.imgur.com/PrXBgQG.png","id","","",""
"51","SyrianDrama","Syria Drama","SY","","Entertainment","SyriaDrama.sy","curated","1","https://i.imgur.com/IrJ4REN.png","id","","",""
"112","TNNTunisia","TNN Tunisia","TN","","Entertainment","","","","","","","no-match",""
"390","TRT-arabic","TRT Arabi","TR","","Entertainment","TRTArabi.tr","curated","1","https://i.imgur.com/dEfI2M9.png","id","digiturk.com.tr turksatkablo.com.tr tvplus.com.tr tvprofil.com","",""
"50","Zee-Alwan","Zee Alwan","AE","","Entertainment","ZeeAlwan.ae","exact","1","https://i.imgur.com/OLuCox7.png","id","elcinema.com zee5.com","",""
